time,yaw,pitch,gaze_x,gaze_y,face_pred,eye_pred,fusion_pred
16.221735954284668,0.04223763942718506,0.13917261362075806,0.0021457523107528687,-0.0002842843532562256,0,0,0
16.287792205810547,0.03825414180755615,0.131636381149292,0.0010223910212516785,-0.004204325377941132,0,0,0
16.354156970977783,0.03617095947265625,0.12178540229797363,-0.0001916065812110901,-0.006330385804176331,0,1,0
16.421522855758667,0.03645724058151245,0.1154932975769043,-0.0003221742808818817,-0.006348058581352234,0,1,0
16.4876708984375,0.03643012046813965,0.11050772666931152,-0.0010004378855228424,-0.007021382451057434,0,1,0
16.55461287498474,0.03929072618484497,0.10923409461975098,-0.00046071410179138184,-0.006399080157279968,0,1,0
16.621328830718994,0.0414009690284729,0.10708832740783691,-0.0009054318070411682,-0.006535351276397705,0,1,0
16.687664031982422,0.04353874921798706,0.10613691806793213,-0.00034562498331069946,-0.006753545254468918,0,1,0
16.75442099571228,0.04576796293258667,0.10590904951095581,-0.000670209527015686,-0.006855271756649017,0,1,0
16.82193899154663,0.046578168869018555,0.10512518882751465,-0.000623553991317749,-0.006323195993900299,0,1,0
16.887154817581177,0.04696178436279297,0.10533982515335083,-0.0007726810872554779,-0.006475634872913361,0,1,0
16.953648805618286,0.046980082988739014,0.1047707200050354,-0.0007125027477741241,-0.00684693455696106,0,1,0
17.021620988845825,0.04671347141265869,0.10627281665802002,-0.0005549527704715729,-0.005963616073131561,0,1,0
17.087785005569458,0.045738935470581055,0.10935604572296143,-0.0004321932792663574,-0.006537586450576782,0,1,0
17.155155897140503,0.047071993350982666,0.11570733785629272,-0.0003472268581390381,-0.005818210542201996,0,1,0
17.21997594833374,0.05092400312423706,0.11972290277481079,-0.0004580095410346985,-0.005085520446300507,1,1,1
17.286200046539307,0.06223654747009277,0.12136894464492798,-0.0016401223838329315,-0.005957476794719696,1,1,1
17.353061199188232,0.08200186491012573,0.11977821588516235,-0.0031033046543598175,-0.004532553255558014,1,1,1
17.420948028564453,0.10018837451934814,0.10914266109466553,-0.004334159195423126,-0.005098260939121246,1,1,1
17.487753868103027,0.11715871095657349,0.10496997833251953,-0.004739619791507721,-0.0035971999168395996,1,1,1
17.553776741027832,0.12800073623657227,0.10626482963562012,-0.004854179918766022,-0.0035497061908245087,1,1,1
17.620877027511597,0.13679563999176025,0.10304296016693115,-0.004257597029209137,-0.004448648542165756,1,1,1
17.6874680519104,0.14276665449142456,0.10319358110427856,-0.006668031215667725,-0.0038761794567108154,1,1,1
17.754438877105713,0.14616358280181885,0.1016530990600586,-0.005517341196537018,-0.003990434110164642,1,1,1
17.82161784172058,0.14939403533935547,0.10321575403213501,-0.005182288587093353,-0.004651598632335663,1,1,1
17.887076139450073,0.15035897493362427,0.10516279935836792,-0.005609206855297089,-0.0052270665764808655,1,1,1
17.953973054885864,0.14965426921844482,0.10614418983459473,-0.0049667805433273315,-0.005290903151035309,1,1,1
18.020710945129395,0.14810669422149658,0.106442391872406,-0.004345566034317017,-0.005042456090450287,1,1,1
18.08471179008484,0.14655613899230957,0.10747635364532471,-0.004974357783794403,-0.004605300724506378,1,1,1
18.155590772628784,0.13082492351531982,0.107624351978302,-0.0044832974672317505,-0.004316076636314392,1,1,1
18.219945907592773,0.11105817556381226,0.11665254831314087,-0.004168495535850525,-0.004482194781303406,1,1,1
18.290149927139282,0.09098458290100098,0.11704415082931519,-0.001218557357788086,-0.0042212605476379395,1,1,1
18.355728149414062,0.06818199157714844,0.12213414907455444,-0.0008202120661735535,-0.005958825349807739,1,0,1
18.42017102241516,0.046806395053863525,0.12967532873153687,0.0012172088027000427,-0.0021947547793388367,0,0,0
18.487239837646484,0.02762967348098755,0.12912636995315552,0.0013830773532390594,-0.001767076551914215,0,0,0
18.553725004196167,0.0028398633003234863,0.131111741065979,-0.007327605038881302,-0.0022312626242637634,0,1,0
18.61998414993286,-0.01898014545440674,0.13155168294906616,-0.010331973433494568,-0.007162131369113922,0,0,0
18.687622785568237,-0.03090381622314453,0.13020414113998413,-0.009934518486261368,-0.007354624569416046,0,0,0
18.753679037094116,-0.04002997279167175,0.12933576107025146,-0.009266696870326996,-0.0087161585688591,1,0,1
18.82039189338684,-0.04382374882698059,0.12578415870666504,-0.008854590356349945,-0.007903330028057098,1,0,1
18.88730001449585,-0.0448356568813324,0.12517011165618896,-0.009135905653238297,-0.007042728364467621,1,0,1
